class,genus,species,synonyms,common_names,status
MAMMALIA,Mormopterus,acetabulosus,,Natal free-tailed bat,VU
MAMMALIA,Mormopterus,minutus,,Little goblin bat,VU
MAMMALIA,Mormopterus,norfolkensis,,East-coast free-tailed bat,VU
MAMMALIA,Mormopterus,phrudus,,Incan little mastiff bat,VU
AVES,Morus,capensis,Sula capensis capensis,Cape gannet,VU
MAMMALIA,Moschus,anhuiensis,,Anhui musk deer,EN
MAMMALIA,Moschus,berezovskii,,Forest musk deer,EN
MAMMALIA,Moschus,chrysogaster,Moschus sifanicus  ,Alpine musk deer,EN
MAMMALIA,Moschus,cupreus,,Kashmir muskdeer,EN
MAMMALIA,Moschus,fuscus,,Black musk deer,EN
MAMMALIA,Moschus,leucogaster,Moschus chrysogaster subspecies leucogaster,Himalayan muskdeer,EN
MAMMALIA,Moschus,moschiferus,Moschus sibiricus  ,Siberian musk deer,VU
AVES,Mulleripicus,fuliginosus,,Southern sooty woodpecker,VU
AVES,Mulleripicus,pulverulentus,,Great slaty woodpecker,VU
MAMMALIA,Mungotictis,decemlineata,Mungotictis lineata  |Mungotictis substriatus  |Mungotictis vittatus  ,Malagasy narrow-striped mongoose,VU
MAMMALIA,Muntiacus,crinifrons,Cervulus crinifrons  ,Black muntjac,VU
MAMMALIA,Muntiacus,vuquangensis,Megamuntiacus vuquangensis  ,Large-antlered muntjac,EN
MAMMALIA,Murexia,rothschildi,Paramurexia rothschildi  ,Broad-striped dasyure,VU
MAMMALIA,Murina,aenea,,Bronze tube-nosed bat,VU
MAMMALIA,Murina,rozendaali,,Gilded tube-nosed bat,VU
MAMMALIA,Murina,ryukyuana,,Ryukyu tube-nosed bat,EN
MAMMALIA,Murina,tenebrosa,,Gloomy tube-nosed bat,CR
MAMMALIA,Mus,famulus,,Bonhote's mouse,EN
MAMMALIA,Mus,fernandoni,Leggadilla fernandoni  ,Ceylon spiny mouse,EN
MAMMALIA,Mus,mayori,Coelomys bicolor  |Coelomys mayori  |Mus mayori subspecies mayori|Mus mayori subspecies pococki,Mayor's mouse,VU
MAMMALIA,Mus,vulcani,,Javan shrew-like mouse,VU
AVES,Muscicapa,lendu,,Chapin's flycatcher,VU
AVES,Muscicapa,randi,,Ashy-breasted flycatcher,VU
MAMMALIA,Musonycteris,harrisoni,,Banana bat,VU
MAMMALIA,Mustela,felipei,,Colombian weasel,VU
MAMMALIA,Mustela,lutreola,Viverra lutreola,European mink,CR
MAMMALIA,Mustela,nigripes,,Black-footed ferret,EN
AVES,Myadestes,lanaiensis,,Olomao,CR
AVES,Myadestes,obscurus,,Omao,VU
AVES,Myadestes,palmeri,,Puaiohi,CR
AVES,Mycteria,cinerea,,Milky stork,EN
AVES,Myiarchus,semirufus,,Rufous flycatcher,EN
AVES,Myioborus,pariae,,Paria redstart,EN
AVES,Myiomela,albiventris,,White-bellied blue robin,EN
AVES,Myiomela,major,Brachypteryx major major  ,Nilgiri blue robin,EN
AVES,Myiopagis,olallai,,Foothill elaenia,VU
AVES,Myiotheretes,pernix,,Santa Marta bush-tyrant,EN
INSECTA,Mylothris,atewa,,Atewa dotted border,VU
MAMMALIA,Myomimus,roachi,,Mouse-tailed dormouse,VU
MAMMALIA,Myonycteris,brachycephala,,SÌ£o TomÌ© collared fruit bat,EN
MAMMALIA,Myonycteris,relicta,,East African little collared fruit bat,VU
AVES,Myophonus,blighi,Myiophoneus blighi blighi,Sri Lanka whistling-thrush,EN
MAMMALIA,Myosorex,blarina,,Montane mouse shrew,EN
MAMMALIA,Myosorex,eisentrauti,,Eisentraut's mouse shrew,CR
MAMMALIA,Myosorex,geata,,Geata mouse shrew,EN
MAMMALIA,Myosorex,kihaulei,,Kihaule's mouse shrew,EN
MAMMALIA,Myosorex,longicaudatus,,Long-tailed forest shrew,VU
MAMMALIA,Myosorex,okuensis,,Oku mouse shrew,EN
MAMMALIA,Myosorex,rumpii,,Rumpi mouse shrew,EN
MAMMALIA,Myosorex,zinki,,Kilimanjaro mouse shrew,VU
MAMMALIA,Myotis,capaccinii,,Long-fingered bat,VU
MAMMALIA,Myotis,dominicensis,,Dominican myotis,VU
MAMMALIA,Myotis,findleyi,,Findley's myotis,EN
MAMMALIA,Myotis,hajastanicus,,Armenian myotis,CR
MAMMALIA,Myotis,martiniquensis,,Schwartz's myotis,VU
MAMMALIA,Myotis,peninsularis,,Peninsular myotis,EN
MAMMALIA,Myotis,planiceps,,Flat-headed myotis,EN
MAMMALIA,Myotis,pruinosus,,Frosted myotis,EN
MAMMALIA,Myotis,scotti,,Scott's mouse-eared bat,VU
MAMMALIA,Myotis,sicarius,,Mandelli's mouse-eared myotis,VU
MAMMALIA,Myotis,sodalis,,Indiana bat,EN
MAMMALIA,Myotis,vivesi,,Fish-eating bat,VU
MAMMALIA,Myotis,yanbarensis,,Yanbaru whiskered bat,CR
INSECTA,Myrmecia,inquilina,,,VU
AVES,Myrmeciza,griseiceps,,Grey-headed antbird,VU
AVES,Myrmeciza,ruficauda,,Scalloped antbird,EN
MAMMALIA,Myrmecobius,fasciatus,,Numbat,EN
MAMMALIA,Myrmecophaga,tridactyla,,Giant anteater,VU
INSECTA,Myrmeleotettix,ethicus,,,CR
INSECTA,Myrmica,bibikoffi,,,VU
INSECTA,Myrmica,colax,,,VU
INSECTA,Myrmica,ereptrix,,,VU
INSECTA,Myrmica,faniensis,,,VU
INSECTA,Myrmica,hirsuta,,,VU
INSECTA,Myrmica,kabylica,,,VU
INSECTA,Myrmica,lampra,,,VU
INSECTA,Myrmica,laurae,,,VU
INSECTA,Myrmica,lemasnei,,,VU
INSECTA,Myrmica,myrmicoxena,,,VU
INSECTA,Myrmica,quebecensis,,,VU
INSECTA,Myrmica,samnitica,,,VU
INSECTA,Myrmica,symbiotica,,,VU
INSECTA,Myrmica,winterae,,,VU
AVES,Myrmoborus,lugubris,,Ash-breasted antbird,VU
AVES,Myrmoborus,melanurus,,Black-tailed antbird,VU
AVES,Myrmotherula,fluminensis,,Rio de Janeiro antwren,CR
AVES,Myrmotherula,minor,,Salvadori's antwren,VU
AVES,Myrmotherula,snowi,,Alagoas antwren,CR
AVES,Myrmotherula,surinamensis,,Guianan streaked antwren,VU
AVES,Myrmotherula,urosticta,,Band-tailed antwren,VU
INSECTA,Myrmoxenus,gordiagini,Myrmecoxenus gordiagini  ,,VU
MAMMALIA,Mysateles,garridoi,,Garrido's hutia,CR
MAMMALIA,Mysateles,gundlachi,,Chapman's prehensile-tailed hutia,EN
MAMMALIA,Mysateles,melanurus,Capromys melanurus  |Mesocapromys melanurus  ,Black-tailed hutia,VU
MAMMALIA,Mysateles,meridionalis,,Isla De La Juventud tree hutia,CR
MAMMALIA,Mystacina,robusta,,New Zealand greater short-tailed bat,CR
MAMMALIA,Mystacina,tuberculata,,New Zealand lesser short-tailed bat,VU
MAMMALIA,Mystromys,albicaudatus,,White-tailed mouse,EN
AVES,Myzomela,chermesina,,Rotuma myzomela,VU
MAMMALIA,Naemorhedus,baileyi,,Red goral,VU
MAMMALIA,Naemorhedus,caudatus,,Long-tailed goral,VU
MAMMALIA,Naemorhedus,griseus,Naemorhedus caudatus subspecies griseus,Chinese goral,VU
MAMMALIA,Nanger,dama,Gazella dama  ,Dama gazelle,CR
MAMMALIA,Nanger,soemmerringii,Gazella soemmerringii  ,Soemmerring's gazelle,VU
AMPHIBIA,Nannophryne,corynetes,Bufo corynetes  ,,VU
AMPHIBIA,Nannophrys,ceylonensis,,,VU
AMPHIBIA,Nannophrys,marmorata,,,CR
AMPHIBIA,Nannophrys,naeyakai,,,EN
INSECTA,Nanodectes,bulbicercus,,,CR
AMPHIBIA,Nanorana,liui,Paa liui  |Rana muta  ,,VU
AMPHIBIA,Nanorana,maculosa,Paa maculosa  ,Piebald spiny frog,EN
AMPHIBIA,Nanorana,minica,Paa minica  |Rana tuberculata  ,,VU
AMPHIBIA,Nanorana,rostandi,Paa rostandi  ,,VU
AMPHIBIA,Nanorana,unculuanus,Chaparana unculuanus  ,Yunnan Asian frog,EN
AMPHIBIA,Nanorana,yunnanensis,Paa yunnanensis  |Rana phrynoides  |Rana sichuanensis  ,Yunnan spiny frog,EN
MAMMALIA,Nasalis,larvatus,Nasalis capistratus  |Nasalis nasica  |Nasalis recurvus  ,Proboscis monkey,EN
AMPHIBIA,Nasikabatrachus,sahyadrensis,,,EN
AMPHIBIA,Natalobatrachus,bonebergi,,Boneberg's frog,EN
MAMMALIA,Natalus,jamaicensis,,Jamaican greater funnel-eared bat,CR
MAMMALIA,Natalus,primus,,Cuban greater funnel-eared bat,CR
MAMMALIA,Neamblysomus,gunningi,Amblysomus gunningi  ,Gunning's golden mole,EN
MAMMALIA,Neamblysomus,julianae,Amblysomus julianae  ,Juliana's golden mole,VU
AVES,Necrosyrtes,monachus,,Hooded vulture,EN
AVES,Nectarinia,loveridgei,,Loveridge's sunbird,EN
AVES,Nectarinia,rockefelleri,,Rockefeller's sunbird,VU
AVES,Nectarinia,rufipennis,,Rufous-winged sunbird,VU
AVES,Nectarinia,thomensis,Dreptes thomensis thomensis,Giant sunbird,VU
AMPHIBIA,Nectophrynoides,cryptus,,,EN
AMPHIBIA,Nectophrynoides,laticeps,,,EN
AMPHIBIA,Nectophrynoides,minutus,,,EN
AMPHIBIA,Nectophrynoides,paulae,,,CR
AMPHIBIA,Nectophrynoides,poyntoni,,,CR
AMPHIBIA,Nectophrynoides,pseudotornieri,,,EN
AMPHIBIA,Nectophrynoides,vestergaardi,,,EN
AMPHIBIA,Nectophrynoides,viviparus,,,VU
AMPHIBIA,Nectophrynoides,wendyae,,,CR
AMPHIBIA,Necturus,alabamensis,Necturus lÅÁdingi  ,Alabama waterdog,EN
MAMMALIA,Nelsonia,goldmani,,Nelson and Coldman's woodrat,EN
INSECTA,Nemapalpus,nearcticus,,Sugarfoot moth fly,EN
AVES,Nemosia,rourei,,Cherry-throated tanager,CR
AVES,Neodrepanis,hypoxantha,Neodrepanis hypoxanthus hypoxanthus,Yellow-bellied asity,VU
INSECTA,Neodythemis,takamandensis,Mesumbethemis takamandensis  ,,CR
MAMMALIA,Neofelis,diardi,,Sunda clouded leopard,VU
MAMMALIA,Neofelis,nebulosa,,Clouded leopard,VU
MAMMALIA,Neohylomys,hainanensis,Hylomys hainanensis  ,Hainan gymnure,EN
MAMMALIA,Neomonachus,schauinslandi,Monachus schauinslandi,Hawaiian monk seal,CR
AVES,Neomorphus,geoffroyi,Neomorphus squamiger,Rufous-vented ground-cuckoo,VU
AVES,Neomorphus,radiolosus,,Banded ground-cuckoo,EN
MAMMALIA,Neonycteris,pusilla,Micronycteris pusilla  ,Least big-eared bat,VU
AVES,Neopelma,aurifrons,,Wied's tyrant-manakin,VU
AVES,Neophema,chrysogaster,,Orange-bellied parrot,CR
MAMMALIA,Neophoca,cinerea,,Australian sea lion,EN
MAMMALIA,Neophocaena,asiaeorientalis,Neophocaena phocaenoides  |Neophocaena phocaenoides subspecies asiaeorientalis|Neophocaena phocaenoides subspecies sunameri,Finless porpoise,VU
MAMMALIA,Neophocaena,phocaenoides,,Indo-Pacific finless porpoise,VU
AVES,Neophron,percnopterus,,Egyptian vulture,EN
MAMMALIA,Neopteryx,frosti,,Small-toothed fruit bat,EN
MAMMALIA,Neoromicia,malagasyensis,Eptesicus malagasyensis|Eptesicus somalicus subspecies malagasyensis|Neoromicia somalicus subspecies malagasyensis,Isalo serotine,EN
AVES,Neospiza,concolor,,Sao Tome grosbeak,CR
AVES,Neotis,ludwigii,,Ludwig's bustard,EN
MAMMALIA,Neotoma,angustapalata,,Tamaulipan woodrat,EN
MAMMALIA,Neotoma,bryanti,,Bryant's woodrat,EN
MAMMALIA,Neotoma,nelsoni,,Nelson's woodrat,CR
MAMMALIA,Neotoma,palatina,,Bolano's woodrat,VU
INSECTA,Nepogomphoides,stuhlmanni,,,VU
AVES,Nesasio,solomonensis,Nesasio solomensis solomensis,Fearful owl,VU
AVES,Nesoenas,mayeri,Columba mayeri mayeri|Streptopelia mayeri ,Pink pigeon,EN
AVES,Nesofregetta,fuliginosa,,Polynesian storm-petrel,EN
MAMMALIA,Nesokia,bunnii,,Bunn's short-tailed bandicoot rat,EN
MAMMALIA,Nesolagus,netscheri,,Sumatran striped rabbit,VU
INSECTA,Nesolestes,nigeriensis,,,CR
MAMMALIA,Nesomys,lambertoni,,Lowland redfForest fat,EN
AVES,Nesopsar,nigerrimus,,Jamaican blackbird,EN
MAMMALIA,Nesoromys,ceramicus,Stenomys ceramicus  ,Seram Island mountain rat,EN
MAMMALIA,Nesoryzomys,fernandinae,,Fernandina Galapagos mouse,VU
MAMMALIA,Nesoryzomys,narboroughi,,,VU
MAMMALIA,Nesoryzomys,swarthi,,Santiago Galapagos mouse,VU
AVES,Nesospiza,acunhae,,Inaccessible bunting,VU
AVES,Nesospiza,questi,,Nightingale bunting,VU
AVES,Nesospiza,wilkinsi,,Wilkins's bunting,EN
AVES,Nesotriccus,ridgwayi,,Cocos flycatcher,VU
AVES,Nestor,meridionalis,,New Zealand kaka,EN
AVES,Nestor,notabilis,,Kea,VU
AMPHIBIA,Neurergus,crocatus,,Azerbaijan newt,VU
AMPHIBIA,Neurergus,kaiseri,Neurergus crocatus subspecies kaiseri,Luristan newt,CR
AMPHIBIA,Neurergus,microspilotus,Rhithrotriton derjugini variety microspilotus,Kurdistan newt,CR
AMPHIBIA,Neurergus,strauchii,,,VU
MAMMALIA,Neusticomys,mussoi,,Musso's fish-eating rat,EN
MAMMALIA,Neusticomys,venezuelae,,Venezuelan fish-eating rat,VU
AVES,Newtonia,fanovanae,,Red-tailed newtonia,VU
AMPHIBIA,Niceforonia,adenobrachia,Niceforonia adenobrachius  |Phrynopus adenobrachius  ,,CR
INSECTA,Nicrophorus,americanus,,American burying beetle,CR
MAMMALIA,Nilgiritragus,hylocrius,Hemitragus hylocrius  ,Nilgiri tahr,EN
MAMMALIA,Nilopegamys,plumbeus,,Ethiopian amphibious rat,CR
AMPHIBIA,Nimbaphrynoides,occidentalis,Nimbaphrynoides liberiensis,Mount Nimba viviparous toad,CR
AVES,Ninox,granti,,Guadalcanal boobook,VU
AVES,Ninox,ios,,Cinnabar boobook,VU
AVES,Ninox,leventisi,,Camiguin boobook,EN
AVES,Ninox,malaitae,,Malaita boobook,VU
AVES,Ninox,mindorensis,,Mindoro boobook,VU
AVES,Ninox,natalis,,Christmas boobook,VU
AVES,Ninox,odiosa,,New Britain boobook,VU
AVES,Ninox,reyi,,Sulu boobook,VU
AVES,Ninox,roseoaxillaris,,Makira boobook,VU
AVES,Ninox,rumseyi,,Cebu boobook,EN
AVES,Ninox,spilonotus,,Romblon boobook,VU
AVES,Nipponia,nippon,,Asian crested ibis,EN
INSECTA,Nirodia,belphegor,,,EN
AVES,Nisaetus,bartelsi,,Javan hawk-eagle,EN
AVES,Nisaetus,floris,,Flores hawk-eagle,CR
AVES,Nisaetus,nanus,,Wallace's hawk-eagle,VU
AVES,Nisaetus,philippensis,,North Philippine hawk-eagle,EN
AVES,Nisaetus,pinskeri,Spizaetus pinskeri ,South Philippine hawk-eagle,EN
MAMMALIA,Niviventer,cameroni,,Cameron Highlands niviventer,VU
MAMMALIA,Niviventer,cremoriventer,,Sundaic arboreal niviventer,VU
INSECTA,Nocticola,gerlachi,,Gerlach's cockroach,EN
INSECTA,Nomada,noskiewiczi,,,VU
INSECTA,Nomada,siciliensis,,,CR
MAMMALIA,Nomascus,concolor,Hylobates concolor  |Nomascus harlani  |Nomascus henrici  |Nomascus niger  ,Black crested gibbon,CR
MAMMALIA,Nomascus,gabriellae,Hylobates gabriellae  ,Red-cheeked gibbon,EN
MAMMALIA,Nomascus,hainanus,,Hainan gibbon,CR
MAMMALIA,Nomascus,leucogenys,,Northern white-cheeked gibbon,CR
MAMMALIA,Nomascus,nasutus,,Cao-vit crested gibbon,CR
MAMMALIA,Nomascus,siki,,Southern white-cheeked gibbon,EN
INSECTA,Nososticta,phoenissa,,,VU
INSECTA,Nososticta,pilbara,,Pilbara threadtail,EN
INSECTA,Nososticta,plagioxantha,,,VU
AVES,Nothocercus,nigrocapillus,,Hooded tinamou,VU
INSECTA,Nothomyrmecia,macrops,,Australian ant,CR
AMPHIBIA,Nothophryne,broadleyi,,,EN
AVES,Nothoprocta,taczanowskii,,Taczanowski's tinamou,VU
AVES,Nothura,minor,,Lesser nothura,VU
AVES,Notiomystis,cincta,,Stitchbird,VU
MAMMALIA,Notiosorex,villai,,Villa's grey shrew,VU
INSECTA,Notogomphus,cottarellii,,,EN
INSECTA,Notogomphus,maathaiae,,,EN
INSECTA,Notogomphus,ruppeli,,,EN
MAMMALIA,Notomys,aquilo,,Northern hopping mouse,EN
MAMMALIA,Notomys,cervinus,,Fawn hopping mouse,VU
MAMMALIA,Notomys,fuscus,,Dusky hopping mouse,VU
AMPHIBIA,Notophthalmus,meridionalis,Diemyctylus kallerti|Diemyctylus  miniatus  subspecies meridionalis |Molge  meridionalis|Notophthalmus kallerti|Triturus  kallerti|Triturus  meridionalis ,Black-spotted newt,EN
MAMMALIA,Notopteris,macdonaldi,,Fijian blossom bat,VU
MAMMALIA,Notopteris,neocaledonica,,New Caledonia blossom bat,VU
AMPHIBIA,Nototriton,barbouri,Chiropterotriton  barbouri|Oedipus  barbouri ,Yoro salamander,EN
AMPHIBIA,Nototriton,brodiei,,,EN
AMPHIBIA,Nototriton,gamezi,,Monteverde moss salamander,VU
AMPHIBIA,Nototriton,guanacaste,,,VU
AMPHIBIA,Nototriton,lignicola,,,CR
AMPHIBIA,Nototriton,limnospectator,,,EN
AMPHIBIA,Nototriton,major,,,CR
AMPHIBIA,Nototriton,saslaya,,,VU
AMPHIBIA,Nototriton,tapanti,,,VU
INSECTA,Nubiolestes,diotima,,,VU
AVES,Numenius,borealis,,Eskimo curlew,CR
AVES,Numenius,madagascariensis,,Far Eastern curlew,VU
AVES,Numenius,tahitiensis,,Bristle-thighed curlew,VU
AVES,Numenius,tenuirostris,,Slender-billed curlew,CR
MAMMALIA,Nyctalus,azoreum,,Azorean bat,EN
MAMMALIA,Nyctalus,furvus,,Japanese noctule,VU
AMPHIBIA,Nyctanolis,pernix,,Nimble long-limbed salamander,EN
MAMMALIA,Nycteris,javanica,,Javan slit-faced bat,VU
AMPHIBIA,Nyctibatrachus,aliciae,,,EN
AMPHIBIA,Nyctibatrachus,beddomii,Nannobatrachus anamallaiensis  ,,EN
AMPHIBIA,Nyctibatrachus,dattatreyaensis,,Dattatreya night frog,CR
AMPHIBIA,Nyctibatrachus,deccanensis,,,VU
AMPHIBIA,Nyctibatrachus,humayuni,,,VU
AMPHIBIA,Nyctibatrachus,karnatakaensis,Nyctibatrachus hussaini  ,,EN
AMPHIBIA,Nyctibatrachus,major,Rana travancorica  ,,VU
AMPHIBIA,Nyctibatrachus,minor,,,EN
AMPHIBIA,Nyctibatrachus,sanctipalustris,Nyctibatrachus sanctipalustris variety modestus,,EN
AMPHIBIA,Nyctibatrachus,vasanthi,,,EN
MAMMALIA,Nycticebus,bengalensis,Nycticebus cinereus  |Nycticebus incanus  |Nycticebus tenasserimensis  ,Bengal slow loris,VU
MAMMALIA,Nycticebus,coucang,Nycticebus brachycephalus  |Nycticebus buku  |Nycticebus coucang subspecies coucang|Nycticebus hilleri  |Nycticebus insularis  |Nycticebus malaiana  |Nycticebus natunae  |Nycticebus sumatrensis  |Nycticebus tardigradus  ,Greater slow loris,VU
MAMMALIA,Nycticebus,javanicus,Nycticebus coucang subspecies javanicus|Nycticebus ornatus  ,Javan slow loris,CR
MAMMALIA,Nycticebus,menagensis,Nycticebus bancanus  |Nycticebus coucang subspecies menagensis|Nycticebus philippinus  ,Bornean slow loris,VU
MAMMALIA,Nycticebus,pygmaeus,Nycticebus intermedius  ,Pygmy slow loris,VU
MAMMALIA,Nyctimene,keasti,,Keast's tube-nosed fruit bat,VU
MAMMALIA,Nyctimene,minutus,,Lesser tube-nosed fruit bat,VU
MAMMALIA,Nyctimene,rabori,,Philippine tube-nosed fruit bat,EN
AMPHIBIA,Nyctixalus,margaritifer,,,VU
AMPHIBIA,Nyctixalus,spinosus,,,VU
MAMMALIA,Nyctophilus,howensis,,Lord Howe long-eared bat,CR
MAMMALIA,Nyctophilus,nebulosus,,New Caledonia long-eared bat,CR
AMPHIBIA,Nymphargus,anomalus,Centrolenella anomala|Cochranella anomala|Nymphargus anomala,Napo Cochran frog,CR
AMPHIBIA,Nymphargus,armatus,Cochranella armata|Nymphargus armata,,VU
AMPHIBIA,Nymphargus,cochranae,Centrolenella cochranae|Cochranella cochranae,Cochran frog,VU
AMPHIBIA,Nymphargus,garciae,Cochranella garciae,,VU
AMPHIBIA,Nymphargus,griffithsi,Centrolenella griffithsi|Cochranella griffithsi,Ecuador Cochran frog,VU
AMPHIBIA,Nymphargus,laurae,,,CR
AMPHIBIA,Nymphargus,luminosus,Cochranella luminosa  ,,EN
AMPHIBIA,Nymphargus,mariae,Centrolene mariae|Centrolenella  mariae|Cochranella mariae,Maria's giant glass frog,EN
AMPHIBIA,Nymphargus,megacheirus,Centrolenella  megacheira |Cochranella megacheira,Santa Rosa Cochran frog,EN
AMPHIBIA,Nymphargus,posadae,Cochranella posadae,,VU
AMPHIBIA,Nymphargus,prasinus,Centrolenella prasina |Cochranella prasina  ,Rio Calima Cochran frog,VU
AMPHIBIA,Nymphargus,puyoensis,Centrolene puyoense  |Centrolenella puyoensis|Cochranella puyoensis,Puyo giant glass frog,EN
AMPHIBIA,Nymphargus,rosada,Cochranella rosada,,VU
AMPHIBIA,Nymphargus,ruizi,Cochranella ruizi  ,Ruiz's Cochran frog ,VU
AMPHIBIA,Nymphargus,siren,Centrolenella  siren |Cochranella siren,Rio Coca Cochran frog,VU
AMPHIBIA,Occidozyga,diminutiva,Occidozyga diminutivus  |Occidozyga diminutivus  ,Small-headed frog,VU
MAMMALIA,Ochotona,argentata,Ochotona helanshanensis  |Ochotona pallasi subspecies helanshanensis,Silver pika,CR
MAMMALIA,Ochotona,hoffmanni,Ochotona alpina subspecies hoffmanni|Ochotona alpina subspecies nova,Hoffmann's pika,EN
MAMMALIA,Ochotona,iliensis,,Ili pika,EN
MAMMALIA,Ochotona,koslowi,,Kozlov's pika,EN
INSECTA,Ochrilidia,nuragica,,Sardinian cylindric grasshopper,EN
MAMMALIA,Octodon,bridgesi,,Bridges's degu,VU
MAMMALIA,Octodon,pacificus,,,CR
INSECTA,Ocybadistes,knightorum,,Black grass-dart butterfly,EN
AVES,Odontophorus,atrifrons,,Black-fronted wood-quail,VU
AVES,Odontophorus,dialeucos,,Tacarcuna wood-quail,VU
AVES,Odontophorus,melanonotus,,Dark-backed wood-quail,VU
AVES,Odontophorus,strophium,,Gorgeted wood-quail,EN
AMPHIBIA,Odontophrynus,achalensis,,Cordoba escuerzo,VU
INSECTA,Odontopodisma,montana,,,VU
INSECTA,Odontopodisma,rubripes,,,VU
AMPHIBIA,Odorrana,amamiensis,Rana amamiensis,Amami tip-nosed frog,EN
AMPHIBIA,Odorrana,hainanensis,Rana hainanensis,,VU
AMPHIBIA,Odorrana,ishikawae,Buergeria ishikawae|Rana ishikawae,Ishikawa's frog,EN
AMPHIBIA,Odorrana,jingdongensis,Rana hmongorum|Rana jingdongensis,,VU
AMPHIBIA,Odorrana,junlianensis,Rana junlianensis,Junlian odorous frog,VU
AMPHIBIA,Odorrana,kuangwuensis,Rana kuangwuensis,Kuang-wu shan frog,EN
AMPHIBIA,Odorrana,narina,Rana narina,Ryukyu Island frog,EN
AMPHIBIA,Odorrana,nasuta,Rana nasuta,Hainan bamboo-leaf frog,VU
AMPHIBIA,Odorrana,supranarina,Rana supranarina,Greater tip-nosed frog,EN
AMPHIBIA,Odorrana,tormota,Amolops tormotus|Odorrana tormotus|Rana tormotus,Anhui sucker frog,VU
AMPHIBIA,Odorrana,utsunomiyaorum,Rana utsunomiyaorum,,EN
AMPHIBIA,Odorrana,wuchuanensis,Rana wuchuanensis,Wuchuan frog,CR
INSECTA,Oecanthus,laricis,,Laricis tree cricket,EN
AMPHIBIA,Oedipina,alfaroi,Oedipus  alfaroi,Limon worm salamander,VU
AMPHIBIA,Oedipina,altura,,Cartago worm salamander,CR
AMPHIBIA,Oedipina,carablanca,,Los Diamantes worm salamander ,EN
AMPHIBIA,Oedipina,gephyra,,La Fortuna worm salamander,EN
AMPHIBIA,Oedipina,gracilis,,,EN
AMPHIBIA,Oedipina,grandis,,Cerro Pando worm salamander ,EN
AMPHIBIA,Oedipina,maritima,,Maritime worm salamander,CR
AMPHIBIA,Oedipina,paucidentata,,El Empalme worm salamander,CR
AMPHIBIA,Oedipina,poelzi,,Quarry worm salamander ,EN
AMPHIBIA,Oedipina,pseudouniformis,,,EN
AMPHIBIA,Oedipina,stenopodia,,,EN
AMPHIBIA,Oedipina,tomasi,,,CR
AVES,Ognorhynchus,icterotis,,Yellow-eared parrot,EN
MAMMALIA,Okapia,johnstoni,Equus johnstoni,Okapi,EN
INSECTA,Oligoaeschna,kunigamiensis,,,EN
INSECTA,Onconotus,servillei,,,VU
INSECTA,Onoreidium,howdeni,Pedaridium howdeni,,EN
INSECTA,Ontherus,hadros,,,VU
MAMMALIA,Onychogalea,fraenata,,Bridled nailtail wallaby,EN
INSECTA,Onychogomphus,assimilis,Onychogomphus fulvipepennis,Dark pincertail  ,VU
INSECTA,Onychogomphus,flexuosus,,Waved pincertail,VU
INSECTA,Onychogomphus,macrodon,,Levant pincertail,VU
AVES,Onychorhynchus,occidentalis,,Pacific royal flycatcher,VU
AVES,Onychorhynchus,swainsoni,,Atlantic royal flycatcher,VU
AMPHIBIA,Oophaga,arborea,Dendrobates arboreus    |Oophaga arboreus  ,Polkadot poison frog,EN
AMPHIBIA,Oophaga,granulifera,Dendrobates granulifer  |Dendrobates granuliferus  |Ranitomeya granuliferus,Granular poison frog,VU
AMPHIBIA,Oophaga,lehmanni,Dendrobates lehmanni  ,Lehmann's poison frog,CR
AMPHIBIA,Oophaga,speciosa,Dendrobates speciosus  |Dendrobates speciosus  |Oophaga speciosus  ,Splendid poison frog,EN
INSECTA,Ophiogomphus,australis,,Southern snaketail,EN
INSECTA,Ophiogomphus,edmundo,,Edmund's snaketail,EN
AVES,Ophrysia,superciliosa,,Himalayan quail,CR
INSECTA,Orachrysops,ariadne,,,VU
INSECTA,Orachrysops,niobe,,,EN
MAMMALIA,Orcaella,brevirostris,,Irrawaddy dolphin,VU
INSECTA,Orchamus,kaltenbachi,,Karpathos stone grasshopper,EN
AMPHIBIA,Oreobates,ayacucho,Phrynopus ayacucho,,EN
AMPHIBIA,Oreobates,pereger,Phrynopus pereger  ,,CR
AMPHIBIA,Oreobates,simmonsi,Ischnocnema simmonsi  ,,VU
AMPHIBIA,Oreobates,zongoensis,Eleutherodactylus zongoensis,,CR
INSECTA,Oreocnemis,phoenix,,,CR
AMPHIBIA,Oreolalax,chuanbeiensis,,,EN
AMPHIBIA,Oreolalax,granulosus,,,VU
AMPHIBIA,Oreolalax,jingdongensis,,,VU
AMPHIBIA,Oreolalax,liangbeiensis,,,CR
AMPHIBIA,Oreolalax,major,,,VU
AMPHIBIA,Oreolalax,multipunctatus,,,VU
AMPHIBIA,Oreolalax,omeimontis,Scutiger omeimontis,Omei lazy toad,EN
AMPHIBIA,Oreolalax,pingii,,,EN
AMPHIBIA,Oreolalax,puxiongensis,,,EN
AMPHIBIA,Oreolalax,rhodostigmatus,,,VU
AVES,Oreomystis,bairdi,,Akikiki,CR
AVES,Oreomystis,mana,,Hawaii creeper,EN
MAMMALIA,Oreonax,flavicauda,Lagothrix flavicauda  ,Peruvian yellow-tailed woolly monkey,CR
AVES,Oreophasis,derbianus,,Horned guan,EN
AMPHIBIA,Oreophryne,anulata,Chaperina visaya  ,,VU
